"C3","C4","CZ","EMG","F3","F4","F7","F8","FP1","FP2","FZ","LOG","O1","O2","P3","P4","PZ","ROG","T3","T4","T5","T6"
0.03202,0.03064,0.03797,2e-04,0.03152,0.0275,0.07403,0.02663,0.17481,0.06787,0.03134,0.00743,0.03884,0.14416,0.03011,0.04974,0.03541,0.00734,0.03286,0.04326,0.03806,0.06237
0.03801,0.0339,0.03864,2e-04,0.03756,0.03194,0.04747,0.03048,0.06762,0.06429,0.03496,0.00629,0.04949,0.15432,0.03955,0.0588,0.04493,0.00704,0.03781,0.04347,0.04594,0.05706
0.03134,0.02727,0.03144,5e-04,0.03274,0.02911,0.06769,0.0286,0.06694,0.07037,0.03482,0.00598,0.0369,0.11082,0.02985,0.04094,0.03502,0.00844,0.02449,0.03112,0.03663,0.05584
0.03206,0.02664,0.03336,2e-04,0.03466,0.02935,0.05139,0.02644,0.06678,0.0579,0.03202,0.00753,0.04048,0.12805,0.03115,0.0394,0.03943,0.00734,0.02422,0.03276,0.03813,0.04583
0.02806,0.02438,0.02972,2e-04,0.02607,0.0192,0.03436,0.02068,0.05928,0.04989,0.02591,0.00644,0.03525,0.10134,0.02861,0.03855,0.02995,0.00614,0.02737,0.02271,0.03514,0.04598
0.03559,0.02972,0.03625,2e-04,0.03698,0.02655,0.04722,0.0244,0.05135,0.06115,0.03628,0.00738,0.03733,0.07766,0.03129,0.02964,0.0325,0.00853,0.02964,0.02746,0.03373,0.03563
0.02628,0.02305,0.02878,2e-04,0.02818,0.03023,0.03729,0.02707,0.06016,0.05221,0.02858,0.00574,0.03354,0.11739,0.02676,0.0411,0.03371,0.00919,0.03165,0.02479,0.03192,0.04718
0.02413,0.03252,0.04369,0.00015,0.02674,0.0239,0.02914,0.02479,0.07965,0.03891,0.02584,0.00558,0.03162,0.12444,0.02618,0.03296,0.03487,0.00875,0.02546,0.03597,0.03106,0.04609
0.02792,0.02816,0.04472,5e-05,0.02773,0.02622,0.0353,0.02292,0.05845,0.04379,0.02568,0.00448,0.03576,0.13597,0.02438,0.04366,0.03517,0.00819,0.02693,0.03833,0.03631,0.05268
0.03099,0.03764,0.04402,2e-04,0.03339,0.03263,0.03373,0.03396,0.06794,0.05207,0.03083,0.00617,0.03863,0.12863,0.03277,0.04482,0.04628,0.00714,0.03578,0.04179,0.04008,0.05901
0.0391,0.03309,0.04297,3e-04,0.03512,0.03391,0.09507,0.03842,0.06999,0.04791,0.03685,0.00603,0.03904,0.15359,0.03851,0.04877,0.03828,0.00679,0.11548,0.06961,0.05205,0.06525
0.08965,0.05767,0.06536,2e-04,0.05698,0.05182,0.25708,0.05389,0.0665,0.08589,0.05258,0.00783,0.1123,0.18052,0.07229,0.06804,0.06829,0.00893,0.54518,0.09415,0.30231,0.12873
0.04305,0.03499,0.04548,3e-04,0.04068,0.03621,0.04504,0.03182,0.08378,0.06828,0.04141,0.00644,0.04751,0.1063,0.04096,0.04309,0.04069,0.00754,0.06778,0.04672,0.05916,0.06784
0.03407,0.03612,0.03623,2e-04,0.0296,0.03088,0.04878,0.03181,0.07627,0.06309,0.03511,0.00593,0.03999,0.11973,0.03425,0.04497,0.0364,0.00564,0.03524,0.04473,0.0394,0.07504
0.03727,0.03283,0.04123,2e-04,0.03655,0.02815,0.05129,0.03101,0.06323,0.05797,0.03428,0.00683,0.0427,0.14005,0.03687,0.05122,0.04058,0.00918,0.03693,0.04597,0.0456,0.06783
0.03194,0.02951,0.03396,3e-04,0.03118,0.02979,0.04876,0.02931,0.06532,0.04974,0.03002,0.00613,0.03661,0.13005,0.03173,0.04386,0.0361,0.009,0.03183,0.03078,0.03878,0.07034
0.03791,0.03215,0.03642,3e-04,0.03571,0.0313,0.06164,0.02855,0.06978,0.07195,0.03575,0.00598,0.04293,0.14955,0.03606,0.04522,0.03943,0.00879,0.04346,0.04115,0.04574,0.08295
0.01775,0.01255,0.0348,0,0.0187,0.02025,0.0092,0.0205,0.25005,0.02425,0.01565,0.00685,0.02095,0.0138,0.03865,0.00965,0.01065,0.0045,0.03705,0.13755,0.01505,0.0163
0.01379,0.01611,0.02267,0,0.01439,0.011,0.00705,0.00885,0.0137,0.01082,0.01293,0.00408,0.0191,0.01247,0.01519,0.01465,0.0171,0.00472,0.01229,0.91034,0.01818,0.01043
0.01202,0.01083,0.01201,0,0.01102,0.01061,0.00789,0.00679,0.01182,0.0083,0.01191,0.00477,0.0201,0.01276,0.01303,0.01287,0.01384,0.00457,0.01296,0.8521,0.01934,0.01255
0.01071,0.00855,0.01261,0,0.01131,0.00925,0.00724,0.00703,0.01271,0.01054,0.01126,0.00307,0.0066,0.00571,0.00862,0.00606,0.01027,0.00327,0.00706,7.66561,0.0062,0.00601
0.01335,0.01309,0.01331,0,0.01156,0.0097,0.00764,0.00784,0.01081,0.0088,0.01051,0.00397,0.01888,0.01303,0.01479,0.01123,0.0147,0.00377,0.01184,16.22938,0.01658,0.00973
0.01212,0.01252,0.01377,0,0.01206,0.0103,0.00914,0.00764,0.0134,0.01044,0.0137,0.00407,0.01664,0.01277,0.01327,0.01071,0.01097,0.00367,0.00981,11.63775,0.01563,0.0081
0.00916,0.01126,0.01167,0,0.00946,0.0098,0.007,0.00649,0.01107,0.00945,0.01017,0.00317,0.01748,0.01266,0.01052,0.0109,0.01145,0.00382,0.008,19.39719,0.01683,0.01014
0.0142,0.01126,0.01596,0,0.0106,0.00985,0.01058,0.00748,0.01151,0.0091,0.0113,0.00472,0.01929,0.01336,0.0149,0.0114,0.01461,0.00477,0.01354,4.90989,0.01978,0.0101
0.01207,0.01251,0.02133,0,0.01955,0.01455,0.0066,0.00619,0.01036,0.01255,0.01766,0.00537,0.00655,0.00672,0.00827,0.00931,0.01287,0.00332,0.00617,16.48465,0.00635,0.00555
0.01601,0.01806,0.03101,0,0.02245,0.02112,0.00983,0.00883,0.0115,0.01466,0.02179,0.00643,0.01963,0.01318,0.01189,0.01285,0.01546,0.00482,0.01133,1.53017,0.01723,0.01013
0.01368,0.01114,0.01491,0,0.01156,0.01166,0.00815,0.00704,0.01016,0.00947,0.01116,0.00378,0.02095,0.01257,0.01606,0.01091,0.01503,0.00407,0.01261,0.2096,0.01844,0.00965
0.02002,0.01831,0.02877,0,0.02026,0.01671,0.01019,0.00834,0.01195,0.01335,0.01796,0.00577,0.02035,0.01421,0.01633,0.01515,0.01903,0.00502,0.01466,0.05875,0.01874,0.01195
0.01765,0.01469,0.01769,0,0.01445,0.00973,0.0102,0.00719,0.01121,0.00817,0.01164,0.00548,0.0205,0.01347,0.01708,0.01358,0.01705,0.00393,0.01377,0.02964,0.02064,0.01186
0.01144,0.01277,0.01214,0,0.01317,0.0093,0.00755,0.00679,0.00901,0.01084,0.01216,0.00448,0.01545,0.01067,0.01164,0.01197,0.01089,0.00372,0.01017,0.02685,0.0151,0.00971
0.01206,0.01331,0.02106,0,0.01032,0.01135,0.00749,0.00578,0.01125,0.00805,0.01171,0.00357,0.01103,0.0099,0.01016,0.01061,0.01325,0.00407,0.00885,0.02158,0.01043,0.0081
0.01481,0.01432,0.02431,0,0.01205,0.01021,0.00764,0.00638,0.01011,0.00854,0.01111,0.00362,0.01721,0.01285,0.0127,0.0139,0.01597,0.00407,0.01059,0.02016,0.01685,0.01004
0.01167,0.01172,0.01532,0,0.01066,0.00935,0.00709,0.00748,0.01385,0.01014,0.01191,0.00487,0.01829,0.01306,0.01271,0.01187,0.01203,0.00532,0.0123,0.01935,0.01863,0.01275
0.01261,0.01171,0.01493,0,0.011,0.01145,0.00854,0.00669,0.01792,0.0101,0.01251,0.00397,0.01984,0.01352,0.01366,0.01071,0.01276,0.00458,0.01376,0.02195,0.01889,0.01176
0.00926,0.01121,0.01367,0,0.01156,0.01056,0.01079,0.00808,0.01889,0.011,0.01236,0.00562,0.0201,0.01332,0.01262,0.0118,0.01216,0.00577,0.01467,0.02101,0.02014,0.01191
0.0133,0.01276,0.01622,0,0.01281,0.01085,0.0103,0.00709,0.01399,0.00986,0.01011,0.00473,0.01715,0.01327,0.01341,0.01381,0.01526,0.00398,0.01262,0.02111,0.0183,0.01106
0.01777,0.01791,0.02608,0,0.01216,0.0132,0.0088,0.00869,0.01242,0.0117,0.01435,0.00417,0.02264,0.01437,0.01742,0.01437,0.02183,0.00552,0.01361,0.02031,0.02149,0.01161
0.01419,0.01414,0.02413,0,0.01171,0.01292,0.00694,0.00829,0.01156,0.01246,0.01397,0.00387,0.00686,0.00782,0.01064,0.01072,0.01501,0.00348,0.00642,0.0163,0.00786,0.00556
0.01332,0.01417,0.01832,0,0.01501,0.01491,0.00768,0.02749,0.01191,0.01276,0.01222,0.00427,0.02258,0.01529,0.01335,0.01425,0.01378,0.00407,0.01278,0.01623,0.02249,0.01248
0.01702,0.01552,0.02919,0,0.01948,0.01352,0.01059,0.00724,0.01601,0.01206,0.01571,0.00542,0.02071,0.01443,0.01562,0.01397,0.01687,0.00457,0.01431,0.01683,0.01866,0.01061
0.02544,0.01908,0.04595,0,0.02825,0.02122,0.01185,0.01034,0.01303,0.02476,0.02973,0.00913,0.0204,0.01657,0.01878,0.01357,0.02708,0.00822,0.01537,0.01758,0.01824,0.01135
0.00943,0.0145,0.01438,0,0.01034,0.00841,0.00956,0.00695,0.01312,0.00832,0.01085,0.00435,0.0213,0.01278,0.01239,0.01222,0.01304,0.00414,0.01348,0.01614,0.01794,0.01091
0.02205,0.02487,0.04862,0,0.02355,0.02004,0.0111,0.00963,0.01292,0.01669,0.02375,0.00622,0.02051,0.01626,0.01641,0.01656,0.02207,0.00552,0.01402,0.01603,0.01769,0.01235
0.02581,0.02882,0.04779,0,0.04647,0.04,0.01491,0.0128,0.01071,0.03193,0.05237,0.00683,0.01995,0.01858,0.01858,0.01888,0.02011,0.00418,0.01697,0.01293,0.02079,0.01286
0.01873,0.01499,0.02129,0,0.01788,0.01445,0.00972,0.00861,0.01055,0.01351,0.01786,0.00493,0.0179,0.01229,0.01174,0.01164,0.01295,0.00462,0.01338,0.01626,0.01805,0.01206
0.01464,0.01557,0.01636,0,0.01284,0.01137,0.008,0.01029,0.0119,0.01152,0.01514,0.00367,0.02419,0.01806,0.01616,0.01336,0.01581,0.00432,0.01437,0.01563,0.02339,0.01281
0.01712,0.01223,0.01613,0,0.01491,0.01226,0.01024,0.00715,0.01581,0.01046,0.01283,0.00472,0.02182,0.01344,0.01563,0.01187,0.01463,0.00327,0.01392,0.01393,0.02072,0.01291
0.01119,0.00986,0.01308,0,0.00977,0.01081,0.008,0.00724,0.01318,0.0111,0.01131,0.00417,0.01906,0.01252,0.01173,0.01021,0.01187,0.00482,0.00977,0.01272,0.0192,0.00991
0.00966,0.01115,0.01287,0,0.0128,0.0131,0.00789,0.00844,0.01117,0.00911,0.01256,0.00417,0.007,0.00746,0.00921,0.0094,0.01196,0.00327,0.0074,0.01056,0.007,0.00745
0.01075,0.00961,0.01541,0,0.01066,0.01107,0.00774,0.00609,0.01161,0.01,0.01216,0.00392,0.01338,0.00999,0.01135,0.00955,0.01126,0.00332,0.01169,0.01055,0.01453,0.00729
0.01145,0.0137,0.01733,0,0.0106,0.01256,0.00839,0.00753,0.01151,0.0105,0.01216,0.00377,0.01937,0.0124,0.01176,0.00965,0.01326,0.00442,0.01246,0.00905,0.01852,0.00934
0.01371,0.01077,0.01899,0,0.0127,0.01206,0.01029,0.00654,0.01341,0.0106,0.01226,0.00462,0.02175,0.01301,0.01511,0.0112,0.01312,0.00327,0.01306,0.0119,0.02034,0.0116
0.01697,0.01985,0.02684,0,0.01841,0.01566,0.0098,0.01028,0.01447,0.013,0.01656,0.00447,0.02316,0.01667,0.01483,0.01691,0.01837,0.00467,0.01452,0.00971,0.0201,0.01301
0.01348,0.00995,0.01403,0,0.01279,0.00943,0.0083,0.00805,0.01502,0.00932,0.01053,0.00337,0.02077,0.01088,0.01352,0.00998,0.01599,0.00487,0.01462,0.011,0.02035,0.01072
0.01197,0.01235,0.01777,0,0.01021,0.0096,0.00739,0.00794,0.01078,0.00895,0.0115,0.00392,0.0191,0.0116,0.01387,0.0138,0.01558,0.00397,0.01287,0.011,0.01775,0.01055
0.01511,0.01391,0.01994,0,0.0111,0.01135,0.00649,0.00599,0.0156,0.00934,0.01061,0.00417,0.0094,0.00931,0.01207,0.01212,0.01733,0.00312,0.00746,0.01251,0.00819,0.0065
0.01073,0.00962,0.01555,0,0.01156,0.00956,0.00833,0.00688,0.01123,0.00945,0.0114,0.00402,0.0197,0.01155,0.01161,0.01076,0.01369,0.00447,0.01079,0.01001,0.01619,0.00968
0.00845,0.01095,0.01523,0,0.01116,0.01095,0.00824,0.00848,0.01521,0.0105,0.01251,0.00407,0.0208,0.01416,0.01341,0.0115,0.01597,0.00437,0.01215,0.0117,0.02048,0.0104
0.01124,0.0106,0.01598,0,0.01241,0.01055,0.00819,0.00724,0.01308,0.00965,0.01241,0.00422,0.01615,0.01237,0.01067,0.01131,0.01543,0.00442,0.01086,0.00851,0.0171,0.0101
0.01356,0.01525,0.01853,0,0.01401,0.0102,0.01129,0.00899,0.01817,0.0099,0.01126,0.00577,0.01653,0.01236,0.01215,0.01311,0.01438,0.00402,0.01305,0.01079,0.01584,0.0107
0.01662,0.01638,0.02314,0,0.01137,0.0122,0.00896,0.00789,0.00979,0.01,0.01201,0.00383,0.02013,0.01251,0.01521,0.01147,0.01747,0.00462,0.01142,0.0095,0.01823,0.0096
0.01798,0.01568,0.02582,0,0.01706,0.01281,0.00999,0.00764,0.01055,0.0125,0.01376,0.00477,0.0201,0.01486,0.01708,0.01456,0.01744,0.00587,0.01276,0.2893,0.01829,0.01145
0.01214,0.01253,0.01863,0,0.01449,0.01251,0.00815,0.00684,0.0174,0.01091,0.01362,0.00457,0.00815,0.00807,0.00949,0.00962,0.01159,0.00363,0.00756,0.15845,0.00729,0.00651
0.01616,0.01626,0.02714,0,0.01582,0.01456,0.00864,0.00818,0.00999,0.01135,0.01412,0.00397,0.01774,0.01209,0.01475,0.01285,0.02161,0.00467,0.01229,0.06034,0.01809,0.00993
0.01793,0.01608,0.02584,0,0.01218,0.01232,0.01104,0.00839,0.00815,0.00996,0.01412,0.00482,0.01874,0.01256,0.01542,0.01431,0.02021,0.00422,0.01256,0.0116,0.01954,0.0093
0.01684,0.01388,0.02098,0,0.01381,0.01256,0.00936,0.00869,0.01179,0.009,0.01257,0.00447,0.01994,0.01381,0.01688,0.01302,0.01805,0.00457,0.01456,0.01251,0.02055,0.0114
0.01263,0.01467,0.0209,0,0.01387,0.01226,0.0092,0.00914,0.01121,0.01189,0.01321,0.00417,0.02075,0.01077,0.01323,0.01242,0.01489,0.00492,0.01257,0.01101,0.01875,0.01026
0.01451,0.01657,0.02385,0,0.01412,0.01456,0.00865,0.00905,0.01001,0.01056,0.01372,0.00412,0.0188,0.01105,0.01412,0.01171,0.01527,0.00492,0.01241,0.01166,0.01474,0.01175
0.01332,0.01288,0.01612,0,0.01227,0.00992,0.00754,0.007,0.0102,0.0099,0.01357,0.00347,0.01629,0.01501,0.01352,0.01131,0.01523,0.00372,0.00796,0.00991,0.01297,0.01196
0.01632,0.01111,0.02013,0,0.01301,0.0107,0.00799,0.00813,0.0159,0.01195,0.01342,0.00452,0.02913,0.02093,0.01602,0.01426,0.01668,0.00407,0.01314,0.0091,0.02416,0.01501
0.02103,0.01801,0.0271,0,0.01502,0.0165,0.01029,0.00744,0.01288,0.01411,0.01477,0.00577,0.0242,0.0157,0.01743,0.01597,0.02233,0.00542,0.01452,0.0083,0.02127,0.01588
0.01486,0.01279,0.01814,0,0.01103,0.00833,0.00925,0.00899,0.00966,0.00947,0.01222,0.00513,0.02017,0.01348,0.01469,0.01118,0.01601,0.00348,0.01287,0.01149,0.02061,0.01083
0.01802,0.01936,0.03084,0,0.01881,0.01874,0.0107,0.00964,0.01155,0.01555,0.01891,0.00563,0.01875,0.01147,0.01402,0.01356,0.01878,0.00542,0.01191,0.01006,0.0178,0.01075
0.00984,0.01295,0.015,0,0.01254,0.01164,0.00785,0.0075,0.01116,0.00978,0.01104,0.00453,0.01849,0.01186,0.01322,0.01017,0.01139,0.00403,0.01181,0.01195,0.01689,0.01025
0.0127,0.01231,0.01993,0,0.01131,0.01291,0.00729,0.00674,0.01076,0.01,0.01336,0.00382,0.00689,0.00806,0.01012,0.01145,0.01331,0.00347,0.00591,0.01081,0.00713,0.0059
0.01351,0.01311,0.0202,0,0.01381,0.01156,0.00879,0.00763,0.00985,0.0104,0.01487,0.00607,0.01708,0.01429,0.01245,0.01371,0.01562,0.00422,0.01083,0.0104,0.01819,0.01223
0.01687,0.01892,0.03595,0,0.02357,0.02256,0.00809,0.00839,0.0137,0.018,0.02557,0.00638,0.01904,0.01527,0.01406,0.01577,0.01993,0.00502,0.0124,0.00975,0.01619,0.01141
0.01533,0.01299,0.02303,0,0.01622,0.01226,0.01079,0.00884,0.01387,0.01294,0.01603,0.00493,0.01995,0.01343,0.01317,0.01128,0.01495,0.00478,0.01356,0.00995,0.01873,0.01086
0.01573,0.01411,0.02192,0,0.01528,0.01426,0.00955,0.01204,0.01817,0.01971,0.01953,0.00672,0.019,0.01502,0.01477,0.01536,0.01882,0.00477,0.01357,0.01205,0.02249,0.01245
0.02333,0.02512,0.04271,0,0.02398,0.02287,0.00625,0.01111,0.01234,0.02365,0.0268,0.00833,0.00949,0.01043,0.01432,0.01733,0.02519,0.00807,0.01122,0.01256,0.01346,0.00911
0.01502,0.01658,0.03071,0,0.02052,0.01606,0.00663,0.00986,0.02176,0.02202,0.02113,0.00519,0.01815,0.0132,0.01152,0.01544,0.01688,0.00529,0.01136,0.01406,0.01822,0.0106
0.01268,0.01058,0.01655,0,0.01295,0.01058,0.00713,0.0078,0.01481,0.00871,0.01336,0.00368,0.01869,0.01122,0.01321,0.01148,0.01508,0.00393,0.01251,0.01317,0.01859,0.0098
0.01846,0.01485,0.02448,0,0.01821,0.0132,0.00934,0.00834,0.01582,0.01094,0.01652,0.00612,0.01974,0.01321,0.01782,0.01546,0.02208,0.00492,0.01436,0.01012,0.01999,0.00995
0.01474,0.01367,0.01942,0,0.01964,0.01492,0.00835,0.01179,0.01143,0.0371,0.02358,0.00903,0.0169,0.01222,0.01799,0.01453,0.01746,0.00807,0.01202,0.01035,0.0167,0.0113
0.01477,0.01477,0.0238,0,0.02315,0.02222,0.00864,0.01236,0.01136,0.05779,0.03337,0.00715,0.01178,0.01311,0.01694,0.01617,0.02029,0.00654,0.00841,0.01285,0.01113,0.01296
0.01377,0.01292,0.02057,0,0.01832,0.01641,0.00939,0.00866,0.01256,0.02719,0.01987,0.00704,0.02201,0.01577,0.01633,0.01438,0.01795,0.00573,0.01154,0.01341,0.01996,0.01536
0.01492,0.01431,0.02115,0,0.01169,0.01383,0.0079,0.00824,0.01416,0.01849,0.01675,0.00819,0.02251,0.01498,0.01738,0.01427,0.01914,0.00618,0.01331,0.01177,0.02025,0.01438
0.00992,0.01122,0.01541,0,0.01361,0.01287,0.00594,0.00719,0.01267,0.01174,0.01473,0.00379,0.02046,0.01247,0.01204,0.01072,0.01365,0.00428,0.01112,0.01431,0.01715,0.01157
0.0154,0.01426,0.02073,0,0.01412,0.01296,0.00978,0.00834,0.03016,0.01091,0.01327,0.00382,0.01705,0.01316,0.01436,0.0129,0.01782,0.00342,0.01156,0.01182,0.01594,0.01231
0.02023,0.01612,0.0309,0,0.01972,0.01601,0.009,0.00939,0.01565,0.01345,0.01927,0.00517,0.01014,0.00967,0.01272,0.01081,0.01964,0.00472,0.00941,0.00941,0.01063,0.00836
0.02825,0.02553,0.0458,0,0.0222,0.01968,0.01329,0.00975,0.00963,0.01767,0.0225,0.00583,0.01975,0.0159,0.01916,0.01735,0.0243,0.00542,0.0137,0.0093,0.01795,0.01254
0.01824,0.01553,0.02573,0,0.01811,0.01485,0.00972,0.0107,0.0117,0.01364,0.01631,0.00538,0.0209,0.01233,0.01645,0.01364,0.01472,0.00583,0.01562,0.0094,0.02104,0.01316
0.02334,0.01908,0.03108,0,0.01844,0.01747,0.0128,0.01195,0.01151,0.01337,0.01743,0.00473,0.0212,0.01706,0.01798,0.01842,0.01972,0.00603,0.01413,0.0079,0.01941,0.01287
0.07017,0.05505,0.05361,0,0.05474,0.05399,0.06731,0.03236,0.01226,0.06577,0.06259,0.00807,0.11551,0.15059,0.08434,0.08139,0.05945,0.00693,0.27582,0.01054,0.17035,0.19006
0.1313,0.09878,0.10717,0,0.11987,0.10182,0.18829,0.08791,0.01221,0.11488,0.11356,0.01384,0.29023,0.2365,0.16502,0.14356,0.1324,0.00858,0.43823,0.01185,0.5576,0.2428
0.03701,0.02649,0.03449,0,0.0292,0.02801,0.03474,0.02924,0.01056,0.02747,0.02977,0.00612,0.05055,0.03863,0.03913,0.03082,0.03611,0.00659,0.04069,0.00781,0.05254,0.04086
0.02209,0.01388,0.01987,0,0.02,0.01214,0.01927,0.0129,0.01395,0.01384,0.0152,0.00448,0.02555,0.01684,0.01965,0.01325,0.01503,0.00423,0.0197,0.00669,0.02621,0.0174
0.02421,0.01632,0.03245,0,0.0241,0.01881,0.0235,0.01461,0.01142,0.01722,0.01763,0.00547,0.02778,0.02508,0.0216,0.01792,0.02548,0.00497,0.0241,0.00818,0.03068,0.02449
0.01492,0.01503,0.01876,0,0.01647,0.01429,0.01242,0.01042,0.01061,0.01404,0.01699,0.00443,0.02219,0.01653,0.01666,0.01379,0.01808,0.00487,0.01632,0.00974,0.02115,0.01472
0.02222,0.01803,0.02609,0,0.01673,0.01407,0.01151,0.01015,0.0105,0.01357,0.01438,0.00537,0.02606,0.01768,0.02023,0.01677,0.02044,0.00412,0.01688,0.00715,0.02431,0.01407
0.02391,0.01719,0.02278,0,0.02093,0.01772,0.01726,0.01235,0.011,0.01422,0.02012,0.00568,0.03303,0.02374,0.02305,0.01803,0.01985,0.00517,0.02228,0.00919,0.03177,0.01922
0.01852,0.01594,0.02346,0,0.02005,0.01724,0.01629,0.01126,0.01151,0.01302,0.01765,0.00518,0.02577,0.01822,0.01887,0.01559,0.0192,0.00433,0.02046,0.01035,0.02641,0.0181
0.01469,0.01333,0.01802,0,0.015,0.01199,0.00948,0.00816,0.02466,0.01192,0.01489,0.00433,0.02238,0.01569,0.01514,0.01328,0.0141,0.00437,0.01475,0.0083,0.02143,0.01434
0.01307,0.01227,0.01859,0,0.01378,0.01176,0.0076,0.00679,0.01062,0.01041,0.01342,0.00442,0.00936,0.00853,0.00978,0.00922,0.01267,0.00282,0.00817,0.01004,0.00906,0.00617
0.01492,0.01316,0.01989,0,0.01422,0.01111,0.01194,0.00843,0.01095,0.0108,0.01272,0.00422,0.0211,0.01384,0.01495,0.01135,0.01466,0.00331,0.01454,0.0082,0.0203,0.01178
0.01117,0.01167,0.0148,0,0.01207,0.00981,0.00846,0.00749,0.01245,0.0106,0.01461,0.00377,0.02056,0.01172,0.01347,0.00961,0.01197,0.00427,0.01432,0.01104,0.01935,0.01041
