"C3","C4","CZ","F3","F4","F7","F8","FP1","FP2","FZ","LOG","O1","O2","P3","P4","PZ","ROG","T3","T4","T5","T6"
0.04319,0.02961,0.0387,0.04967,0.03169,0.03394,0.01637,0.02458,0.01966,0.03625,0.01225,0.03071,0.02435,0.05338,0.03358,0.03991,0.0105,0.02066,0.0164,0.03544,0.01612
0.05307,0.0395,0.04534,0.04565,0.02836,0.03342,0.01913,0.02472,0.02115,0.03063,0.01486,0.02885,0.02542,0.03972,0.04817,0.0459,0.0159,0.01595,0.01693,0.03118,0.01728
0.03282,0.0809,0.09243,0.03938,0.03024,0.02672,0.0171,0.02272,0.01976,0.032,0.02567,0.03809,0.03643,0.065,0.04729,0.05128,0.01773,0.02243,0.03913,0.05666,0.02194
0.04266,0.097,0.12546,0.0406,0.0288,0.02618,0.02044,0.02026,0.0181,0.02791,0.08338,0.03494,0.02658,0.09282,0.04029,0.04611,0.02114,0.02591,0.04435,0.06123,0.01606
0.07296,0.07014,0.07413,0.0365,0.02614,0.02088,0.01675,0.01345,0.01349,0.02679,0.02207,0.03212,0.02458,0.06361,0.02865,0.03483,0.01541,0.02093,0.02602,0.04056,0.01683
0.06546,0.0666,0.07587,0.03488,0.01963,0.0242,0.01398,0.01797,0.01477,0.01963,0.01136,0.02296,0.01867,0.05522,0.02679,0.02942,0.01173,0.0175,0.03028,0.0328,0.01563
0.05828,0.03963,0.04043,0.04497,0.02805,0.03307,0.01692,0.02334,0.02012,0.0323,0.00931,0.03376,0.02539,0.05218,0.03298,0.0382,0.01586,0.02554,0.01995,0.04246,0.01753
0.04744,0.03985,0.04735,0.04757,0.02739,0.03202,0.01408,0.02307,0.0169,0.02916,0.01205,0.02967,0.02688,0.04701,0.03621,0.04149,0.01423,0.02663,0.01965,0.03696,0.01954
0.06454,0.051,0.05919,0.10899,0.07049,0.03431,0.02162,0.02552,0.02433,0.09675,0.01281,0.02685,0.02098,0.04004,0.03353,0.04331,0.01617,0.04158,0.0213,0.04483,0.01855
0.10402,0.0503,0.0561,0.04514,0.03645,0.02837,0.01971,0.02533,0.02132,0.03758,0.01211,0.02518,0.0281,0.03525,0.03287,0.03242,0.01098,0.03181,0.02496,0.04592,0.01729
0.04162,0.14335,0.20733,0.08408,0.07928,0.03549,0.0323,0.03108,0.03306,0.07344,0.01076,0.02598,0.02239,0.20948,0.03716,0.03591,0.0124,0.03416,0.16477,0.23418,0.01839
0.04576,0.20292,0.24704,0.05327,0.0417,0.03593,0.01711,0.02816,0.02132,0.03602,0.0157,0.03608,0.02906,0.2882,0.05229,0.06168,0.01656,0.03397,0.15797,0.30847,0.02169
0.02908,0.36586,0.44429,0.07252,0.06701,0.03608,0.02834,0.02359,0.02781,0.06528,0.01058,0.04828,0.03785,0.48464,0.06171,0.07601,0.01878,0.02852,0.17369,0.34989,0.02211
0.034,0.39153,0.43392,0.05496,0.03129,0.03428,0.01534,0.02167,0.01544,0.03383,0.01065,0.03859,0.03394,0.57177,0.03756,0.03953,0.01294,0.02839,0.23052,0.47165,0.02371
0.06027,0.55466,0.58277,0.11107,0.10281,0.03957,0.03213,0.04451,0.04418,0.10417,0.013,0.03024,0.02157,0.71411,0.02894,0.03635,0.01331,0.02879,0.3435,0.76426,0.01647
0.0319,0.35782,0.35981,0.22191,0.19711,0.0704,0.06771,0.09172,0.08872,0.19837,0.02097,0.0421,0.03531,0.38362,0.06724,0.07858,0.02602,0.02379,0.20562,0.34232,0.02808
0.03266,0.16904,0.2818,0.04311,0.03094,0.02755,0.01454,0.02091,0.01754,0.03304,0.028,0.04496,0.04208,0.24217,0.06714,0.08399,0.02513,0.02472,0.09708,0.16081,0.02594
0.03271,0.1267,0.09891,0.04262,0.03655,0.02914,0.02057,0.02815,0.02254,0.03632,0.03639,0.04537,0.04146,0.12006,0.06534,0.06412,0.03463,0.05312,0.10054,0.43065,0.03883
0.03891,0.10183,0.12019,0.05111,0.04593,0.0282,0.01975,0.02459,0.02001,0.04783,0.02588,0.03388,0.03726,0.11025,0.06793,0.06922,0.02992,0.03777,0.0483,0.1478,0.03499
0.04894,0.09591,0.1194,0.03996,0.02973,0.03254,0.0173,0.02392,0.0188,0.02874,0.01473,0.03447,0.03509,0.1026,0.04009,0.0474,0.0175,0.03704,0.05179,0.10309,0.02557
0.05209,0.07253,0.09975,0.0461,0.03205,0.02896,0.02919,0.03257,0.03684,0.03199,0.01302,0.03247,0.03083,0.09496,0.04525,0.04454,0.01824,0.03344,0.03636,0.14987,0.02498
0.04156,0.05591,0.08805,0.05148,0.03411,0.03374,0.0382,0.02881,0.04588,0.03271,0.01242,0.04221,0.0328,0.12722,0.04118,0.04137,0.01544,0.03972,0.03533,0.1287,0.02017
0.04611,0.06563,0.08379,0.05326,0.03957,0.03927,0.02329,0.03369,0.03653,0.03801,0.01886,0.03656,0.03711,0.08169,0.04546,0.03961,0.01373,0.02715,0.03233,0.06374,0.02885
0.03863,0.06978,0.07282,0.05552,0.0397,0.0352,0.02072,0.03787,0.03428,0.03979,0.03879,0.10078,0.09699,0.07171,0.07563,0.09925,0.03017,0.02359,0.03556,0.06602,0.08759
0.06614,0.0495,0.07251,0.03833,0.02205,0.03233,0.0166,0.02759,0.02357,0.0237,0.10499,0.2651,0.27308,0.08201,0.21988,0.2558,0.0842,0.02127,0.02723,0.06128,0.20939
0.06148,0.0784,0.09586,0.06844,0.04536,0.08361,0.02933,0.20499,0.14532,0.04917,0.06412,0.23333,0.27192,0.09246,0.25415,0.35883,0.07462,0.02151,0.05159,0.07906,0.24725
0.14986,0.11734,0.14023,0.06249,0.03458,0.04922,0.02995,0.06912,0.05508,0.0418,0.03802,0.24387,0.24646,0.16106,0.23022,0.31954,0.06242,0.01966,0.11791,0.17515,0.21309
0.04205,0.49024,0.3062,0.06841,0.03967,0.0602,0.03625,0.1242,0.10343,0.04971,0.05219,0.53352,0.48723,0.28641,0.4177,0.53385,0.08361,0.022,0.33119,0.28783,0.42627
0.05091,1.3722,0.47328,0.06179,0.03525,0.0467,0.02733,0.07682,0.06432,0.03915,0.05081,0.27082,0.30199,0.36578,0.28019,0.37037,0.05022,0.01941,0.89511,0.49824,0.37253
0.04465,1.36756,0.41712,0.05871,0.03938,0.05293,0.04534,0.10848,0.10517,0.04215,0.0233,0.16635,0.20876,0.25713,0.1652,0.2317,0.02575,0.0234,0.38713,0.29849,0.17021
0.06387,1.63624,0.40789,0.05319,0.0518,0.04326,0.03678,0.06334,0.06713,0.04466,0.01802,0.17818,0.10714,0.29094,0.09498,0.10406,0.02498,0.02037,0.59549,0.40729,0.18345
0.06212,0.95173,0.27344,0.04402,0.03491,0.04017,0.02208,0.03517,0.02559,0.03482,0.02734,0.16184,0.11384,0.21455,0.10927,0.11157,0.02577,0.0206,0.39498,0.27884,0.09012
0.03971,0.23686,0.23472,0.05932,0.04232,0.04545,0.04121,0.05413,0.04388,0.04407,0.02149,0.08516,0.07027,0.29737,0.092,0.10991,0.02003,0.0225,0.26497,0.45459,0.06165
0.02125,0.50498,0.35132,0.0591,0.04011,0.04083,0.02441,0.04207,0.03202,0.03962,0.02021,0.08788,0.0589,0.40709,0.06496,0.0836,0.02465,0.02151,0.45092,1.29877,0.04581
0.04511,0.43827,0.53626,0.05315,0.0389,0.05655,0.02012,0.05191,0.02621,0.03835,0.01615,0.08469,0.06634,0.71974,0.06352,0.07842,0.02502,0.02121,0.19385,0.95014,0.05733
0.03518,0.34054,0.19878,0.05727,0.03849,0.02513,0.0196,0.02341,0.02188,0.04299,0.01688,0.08377,0.06938,0.254,0.05872,0.08359,0.01663,0.02221,0.11282,0.36405,0.04569
0.07398,0.3923,0.36454,0.04409,0.02624,0.03518,0.0236,0.03042,0.02721,0.02866,0.02078,0.05572,0.0571,0.39692,0.07559,0.06582,0.01978,0.02681,0.17931,0.40197,0.06653
0.05512,0.25506,0.37687,0.03752,0.02093,0.03238,0.01437,0.0257,0.01949,0.02134,0.01245,0.06288,0.05874,0.44198,0.06533,0.06403,0.0148,0.01683,0.13825,0.76446,0.04608
0.04333,0.41918,0.37893,0.05159,0.03935,0.03246,0.01857,0.02903,0.02235,0.03766,0.01691,0.07276,0.07644,0.38081,0.07908,0.08267,0.01872,0.01988,0.18349,0.70922,0.07433
0.03647,0.2779,0.26859,0.04466,0.038,0.03176,0.01969,0.0229,0.01961,0.03649,0.02718,0.15096,0.18633,0.2772,0.10725,0.10661,0.02879,0.02615,0.10167,0.2873,0.15732
0.03963,0.11559,0.21014,0.06062,0.04324,0.03721,0.02485,0.03226,0.029,0.04528,0.04199,0.31005,0.37073,0.19594,0.22994,0.24023,0.05669,0.03708,0.05666,0.14699,0.31214
0.031,0.10178,0.16075,0.05285,0.04002,0.03594,0.02517,0.03286,0.03059,0.03898,0.07321,0.5459,0.4015,0.18438,0.43325,0.36785,0.09243,0.02544,0.04803,0.19348,0.37206
0.0326,0.12081,0.1849,0.06381,0.06825,0.02438,0.02778,0.03461,0.0331,0.06294,0.07807,0.34188,0.47956,0.15617,0.47237,0.37269,0.05616,0.03118,0.06129,0.17742,0.49011
0.04491,0.09895,0.13652,0.03607,0.03109,0.04317,0.02234,0.04767,0.03582,0.02881,0.10349,0.43831,0.5489,0.14563,0.41831,0.30936,0.08168,0.02591,0.05861,0.18759,0.4587
0.04887,0.06144,0.08953,0.03673,0.02796,0.03142,0.02301,0.02929,0.02113,0.02514,0.07397,0.33634,0.55319,0.10818,0.34434,0.26675,0.06416,0.03083,0.04189,0.16734,0.40699
0.03914,0.06961,0.09825,0.03993,0.02389,0.04431,0.01637,0.0485,0.02721,0.02418,0.03632,0.37983,0.51392,0.12199,0.24392,0.24098,0.04687,0.04075,0.03996,0.16214,0.40003
0.03665,0.06675,0.10574,0.03425,0.02527,0.03797,0.01593,0.05589,0.03204,0.02717,0.06118,0.51855,0.66377,0.10331,0.42707,0.31995,0.07503,0.0311,0.02575,0.16491,1.3176
0.04153,0.04793,0.06273,0.03302,0.03038,0.03754,0.02238,0.04583,0.03096,0.02644,0.08236,0.84019,0.72572,0.07837,0.37694,0.5084,0.06488,0.02776,0.02748,0.15577,0.81079
0.03101,0.05839,0.06966,0.04167,0.03325,0.03679,0.03226,0.03898,0.0417,0.02988,0.04036,0.4362,0.39168,0.10554,0.21418,0.22759,0.04632,0.02464,0.03174,0.16753,0.27585
0.04406,0.06909,0.0846,0.05536,0.03267,0.03563,0.01631,0.02919,0.02406,0.03245,0.03945,0.31708,0.36806,0.08378,0.23987,0.27314,0.05343,0.02352,0.04166,0.12294,0.28378
0.04037,0.05415,0.06187,0.03798,0.02751,0.03188,0.01798,0.0196,0.01842,0.02846,0.0327,0.35294,0.37959,0.09337,0.27975,0.36057,0.05557,0.02527,0.03431,0.13261,0.36852
0.02735,0.07097,0.06801,0.04064,0.03854,0.01871,0.01404,0.01755,0.01759,0.03839,0.04041,0.56516,0.467,0.10602,0.26585,0.27175,0.04558,0.02668,0.03342,0.13976,0.37084
0.03789,0.06065,0.07859,0.04355,0.02779,0.03299,0.01412,0.02539,0.01824,0.02959,0.04725,0.26858,0.32793,0.10528,0.26638,0.29761,0.04543,0.01803,0.03037,0.15705,0.2659
0.05519,0.07145,0.08414,0.03267,0.02539,0.04561,0.01792,0.04753,0.02289,0.02405,0.01869,0.12919,0.11364,0.09863,0.12228,0.16419,0.02918,0.01834,0.03445,0.11569,0.09468
0.03783,0.06981,0.08712,0.04756,0.02978,0.04333,0.01754,0.05454,0.03241,0.03472,0.01594,0.11865,0.11862,0.09209,0.09296,0.12972,0.03185,0.02484,0.03507,0.12243,0.08127
0.05079,0.0574,0.07739,0.05514,0.0352,0.04782,0.03709,0.05722,0.06421,0.03372,0.02408,0.14274,0.17234,0.09586,0.13456,0.1634,0.03046,0.03867,0.03148,0.14471,0.12116
0.0405,0.06389,0.08544,0.04613,0.02898,0.04474,0.02344,0.06134,0.06022,0.02872,0.03117,0.09741,0.11971,0.08813,0.12322,0.12192,0.0366,0.06194,0.04241,0.12542,0.09416
0.04945,0.07617,0.10493,0.05253,0.04554,0.03002,0.02112,0.02941,0.0237,0.04404,0.02611,0.09864,0.083,0.11819,0.08092,0.09041,0.02143,0.02341,0.06191,0.15618,0.05867
0.04035,0.05843,0.07392,0.07131,0.05028,0.03695,0.01776,0.0226,0.01937,0.05632,0.01958,0.09514,0.09471,0.09044,0.07605,0.0894,0.02016,0.02237,0.04476,0.12348,0.07524
0.0394,0.07624,0.10017,0.07041,0.05765,0.03573,0.02179,0.03556,0.02905,0.06283,0.0166,0.08663,0.07697,0.1095,0.06188,0.0804,0.0223,0.01611,0.04567,0.11742,0.06183
0.0283,0.07948,0.1109,0.04485,0.03329,0.03183,0.02956,0.03123,0.02945,0.03331,0.01193,0.06738,0.07463,0.1212,0.05396,0.06405,0.01726,0.02198,0.06058,0.12949,0.05206
0.03174,0.0799,0.1028,0.05222,0.03127,0.03666,0.0145,0.02171,0.0202,0.03187,0.01076,0.08159,0.08307,0.14786,0.06297,0.06742,0.02164,0.02376,0.06435,0.1633,0.05871
0.02236,0.0887,0.14566,0.04051,0.02856,0.02683,0.01752,0.02436,0.02045,0.02866,0.02175,0.10256,0.11997,0.17089,0.09541,0.08794,0.02076,0.02277,0.05392,0.19312,0.08624
0.03866,0.06434,0.07768,0.0324,0.01999,0.02083,0.01209,0.01472,0.0125,0.02274,0.01411,0.08116,0.082,0.0955,0.05818,0.06059,0.0188,0.02231,0.04012,0.10457,0.06508
0.04439,0.08802,0.12069,0.04916,0.0358,0.0325,0.01551,0.02857,0.02021,0.03846,0.01242,0.08871,0.10446,0.14743,0.08269,0.0787,0.01164,0.02061,0.06545,0.17557,0.07913
0.04527,0.10209,0.1575,0.03795,0.02273,0.03381,0.01498,0.03004,0.0163,0.02189,0.01956,0.08979,0.10387,0.21469,0.07766,0.08039,0.02376,0.04895,0.09338,0.24493,0.0733
0.04108,0.12396,0.20979,0.04419,0.02661,0.03317,0.01662,0.03435,0.01888,0.02746,0.0178,0.078,0.09152,0.25717,0.06994,0.085,0.02037,0.02294,0.09352,0.27767,0.06622
0.03586,0.08967,0.1614,0.03842,0.02538,0.02947,0.01783,0.02457,0.02034,0.02629,0.01674,0.08304,0.09461,0.27424,0.08285,0.08448,0.01745,0.02096,0.06352,0.46734,0.08628
0.03543,0.16915,0.10801,0.04319,0.03018,0.032,0.01934,0.02322,0.0213,0.03133,0.01843,0.07817,0.09622,0.17147,0.06741,0.07632,0.02339,0.01915,0.08872,0.34719,0.07228
0.03508,0.6352,0.17834,0.04092,0.03455,0.02726,0.0333,0.03232,0.03996,0.03141,0.01754,0.09164,0.12378,0.18301,0.06904,0.07058,0.01692,0.01745,0.25899,0.35349,0.08781
0.03638,0.44533,0.12829,0.0394,0.02277,0.02954,0.01987,0.04126,0.03315,0.02581,0.02334,0.09481,0.16547,0.13622,0.0877,0.0969,0.02693,0.01684,0.16124,0.29277,0.12934
0.04873,0.10063,0.18664,0.0381,0.02701,0.03745,0.02435,0.04336,0.03707,0.02838,0.03147,0.09007,0.12468,0.19153,0.06229,0.07553,0.03108,0.02098,0.05171,0.27801,0.08075
0.08144,0.09405,0.12803,0.04554,0.02989,0.03044,0.02422,0.04367,0.04864,0.02809,0.01726,0.0859,0.11292,0.13216,0.07211,0.08358,0.02196,0.0215,0.06361,0.24324,0.0874
0.06331,0.08317,0.11689,0.05783,0.0404,0.0752,0.02717,0.10652,0.07204,0.04219,0.02179,0.10713,0.13511,0.17326,0.08911,0.09937,0.02536,0.01951,0.05307,0.27707,0.11994
0.03367,0.08427,0.16423,0.07199,0.0569,0.08323,0.05664,0.23433,0.21571,0.06191,0.01726,0.10564,0.13463,0.23052,0.1051,0.11095,0.03083,0.0216,0.05582,0.32574,0.10855
0.09997,0.10672,0.14182,0.05526,0.03653,0.04347,0.02663,0.05942,0.05323,0.04001,0.02674,0.14393,0.14152,0.1708,0.11333,0.1393,0.0287,0.02136,0.05628,0.27393,0.09794
0.0466,0.09463,0.15221,0.05288,0.03493,0.03312,0.02493,0.03705,0.03722,0.03625,0.01618,0.10682,0.13396,0.1936,0.08022,0.08365,0.02509,0.02151,0.06148,0.31797,0.09894
0.06238,0.06577,0.09586,0.04466,0.03262,0.02712,0.01782,0.02949,0.02114,0.03413,0.02033,0.15588,0.16677,0.14762,0.0915,0.11032,0.02793,0.01821,0.03636,0.23339,0.12149
0.04641,0.12728,0.14753,0.05472,0.03301,0.04694,0.02144,0.04635,0.02726,0.03912,0.0417,0.19838,0.18513,0.31569,0.11341,0.14405,0.03949,0.02249,0.09313,0.67712,0.14316
0.04613,0.15779,0.16714,0.05402,0.03942,0.04178,0.02141,0.03433,0.02949,0.0382,0.02616,0.22814,0.26413,0.18908,0.14132,0.18927,0.0271,0.01821,0.15867,0.33304,0.19877
0.11448,0.29919,0.22814,0.04842,0.02995,0.04146,0.01996,0.05497,0.0537,0.02954,0.01898,0.43344,0.32372,0.1958,0.13731,0.17255,0.02159,0.04339,0.24949,0.40257,0.19894
0.10432,0.38505,0.29829,0.05444,0.0411,0.04626,0.02445,0.07317,0.05417,0.0392,0.05289,0.32032,0.26207,0.18798,0.11759,0.12556,0.02976,0.02942,0.4227,0.22231,0.19009
0.04672,0.34288,0.29369,0.03887,0.02511,0.03103,0.02077,0.02662,0.02352,0.02385,0.03466,0.39755,0.28861,0.20559,0.15804,0.13453,0.0318,0.02285,0.41886,0.29271,0.2268
0.03303,0.56266,0.50797,0.04404,0.03548,0.02811,0.0264,0.02743,0.03317,0.03322,0.05272,0.36959,0.26374,0.37108,0.16989,0.15372,0.04111,0.02021,0.59834,0.51631,0.16948
0.04797,0.18236,0.14509,0.04167,0.02578,0.03319,0.03033,0.02539,0.03297,0.02847,0.02496,0.27725,0.15727,0.17861,0.1174,0.14787,0.02541,0.02015,0.14544,0.40893,0.0967
0.03729,0.14016,0.12048,0.05311,0.02483,0.04327,0.0268,0.05138,0.03951,0.02764,0.01642,0.30354,0.22784,0.21539,0.11944,0.11879,0.02333,0.02105,0.10573,0.51819,0.14818
0.03524,0.0957,0.1101,0.04252,0.02802,0.02662,0.01758,0.02341,0.02045,0.02964,0.02418,0.27467,0.14134,0.20218,0.1003,0.12384,0.03282,0.02401,0.06478,0.46109,0.10424
0.05208,0.06343,0.0753,0.05701,0.03864,0.05108,0.02709,0.04642,0.03245,0.0433,0.02462,0.30267,0.14501,0.17171,0.0978,0.15157,0.03286,0.02327,0.04087,0.40411,0.08647
0.08481,0.06812,0.08398,0.03919,0.03154,0.02896,0.03474,0.02518,0.03501,0.02982,0.04137,0.20716,0.13823,0.17961,0.09534,0.12066,0.02786,0.02587,0.0361,0.40192,0.08288
0.07782,0.06454,0.09697,0.05295,0.03721,0.04574,0.03792,0.04978,0.05808,0.03775,0.02436,0.29269,0.19084,0.1885,0.10118,0.1226,0.02869,0.02838,0.03293,0.42416,0.12406
0.06084,0.11342,0.12383,0.05081,0.03454,0.05638,0.01984,0.05235,0.02769,0.03714,0.02242,0.19166,0.11205,0.17199,0.07216,0.10671,0.03394,0.02089,0.05716,0.24912,0.07287
0.09515,0.10242,0.13527,0.0568,0.05157,0.04073,0.0275,0.05296,0.03994,0.04249,0.02656,0.51681,0.22471,0.17361,0.11031,0.13338,0.01982,0.0215,0.05284,0.2492,0.14571
0.05963,0.08941,0.09508,0.04928,0.03101,0.032,0.02379,0.03381,0.0411,0.03096,0.03018,0.48943,0.28552,0.11377,0.22695,0.15522,0.0269,0.02076,0.07511,0.12965,0.18628
0.0382,0.42605,0.33973,0.0465,0.02451,0.03176,0.01932,0.03387,0.02686,0.0247,0.2319,0.4832,0.29293,0.31752,0.25548,0.24243,0.13393,0.02435,0.34098,0.34535,0.30868
0.06434,0.25158,0.20525,0.03873,0.02557,0.02181,0.02675,0.02742,0.03488,0.02677,0.05016,0.16837,0.16066,0.18394,0.16173,0.14331,0.05467,0.02082,0.19415,0.15268,0.17819
0.10252,0.29966,0.17598,0.03539,0.03023,0.02596,0.01978,0.02524,0.02577,0.02893,0.16915,0.30399,0.4195,0.15467,0.37501,0.34212,0.12807,0.0243,0.16497,0.24296,0.45714
0.06816,0.20245,0.14323,0.04878,0.02545,0.03483,0.01885,0.02733,0.02178,0.02704,0.2023,0.47432,0.4813,0.16797,0.39278,0.36011,0.17994,0.02567,0.09757,0.16071,0.54679
0.04574,0.31846,0.15787,0.04729,0.02993,0.02937,0.01679,0.02169,0.02271,0.02899,0.10216,0.54412,0.31736,0.12439,0.22691,0.23805,0.0605,0.02213,0.14819,0.1379,0.25133
0.03418,0.77279,0.24369,0.04614,0.02605,0.02975,0.01648,0.02431,0.01916,0.02684,0.03041,0.51062,0.18904,0.17287,0.10143,0.12539,0.03135,0.03696,0.33669,0.18789,0.14041
0.03447,0.31231,0.16952,0.04883,0.03788,0.0356,0.02428,0.03692,0.0349,0.03708,0.0207,0.4194,0.16025,0.15311,0.10891,0.13428,0.02171,0.02303,0.18528,0.14739,0.11605
0.06897,0.10591,0.10335,0.04664,0.03379,0.03613,0.01987,0.03628,0.02632,0.03444,0.01845,0.4497,0.1581,0.12637,0.08564,0.11722,0.02541,0.02477,0.05703,0.16724,0.09943
0.04104,0.08433,0.09002,0.04293,0.02802,0.03073,0.0177,0.02213,0.02103,0.02902,0.02399,0.4386,0.15549,0.12098,0.08413,0.10654,0.01713,0.01957,0.05394,0.17704,0.10335
0.08656,0.10087,0.11835,0.04901,0.02799,0.03005,0.01994,0.01881,0.02026,0.0276,0.01752,0.45699,0.14938,0.14105,0.08277,0.10853,0.02654,0.04325,0.07387,0.19784,0.09597
0.04763,0.2056,0.16519,0.04555,0.03294,0.03555,0.0244,0.03424,0.0289,0.03234,0.02939,0.28358,0.1506,0.16881,0.13186,0.13704,0.03988,0.05957,0.12142,0.18134,0.12488
0.05619,0.16943,0.16373,0.04103,0.02586,0.05068,0.01882,0.04802,0.02069,0.02966,0.03815,0.22467,0.12675,0.17799,0.12176,0.13229,0.03035,0.03885,0.07306,0.16541,0.13132
0.02893,0.2407,0.22117,0.03666,0.02333,0.036,0.03319,0.05979,0.0658,0.02575,0.04219,0.15377,0.12543,0.21359,0.10596,0.11691,0.0177,0.03339,0.10922,0.20843,0.12216
0.06799,0.3414,0.27406,0.04603,0.03197,0.06903,0.04667,0.07785,0.07053,0.03108,0.22806,0.27977,0.32408,0.19732,0.27808,0.28193,0.12924,0.03472,0.10455,0.15899,0.32046
0.10354,0.12916,0.08837,0.05858,0.03741,0.0545,0.05078,0.05649,0.0531,0.03771,0.10344,0.2711,0.29122,0.11244,0.23004,0.21881,0.0701,0.03302,0.07372,0.10549,0.2958
0.07582,0.1074,0.10404,0.06159,0.04969,0.03537,0.0307,0.04418,0.04032,0.05134,0.04842,0.25356,0.30616,0.09586,0.17475,0.16889,0.03685,0.02787,0.06177,0.09488,0.28678
0.05448,0.11564,0.12507,0.05866,0.0429,0.06248,0.0342,0.06927,0.04785,0.04456,0.03059,0.18182,0.22008,0.12168,0.13172,0.12859,0.02578,0.06884,0.05431,0.10822,0.16693
0.04127,0.17058,0.15113,0.05304,0.03406,0.04111,0.03682,0.0373,0.03819,0.03792,0.13025,0.15606,0.18125,0.20276,0.12661,0.13444,0.10193,0.87999,0.08572,0.34799,0.14588
0.05841,0.0791,0.08101,0.04577,0.03052,0.06001,0.02508,0.07124,0.04554,0.03114,0.07285,0.21223,0.28181,0.09916,0.19253,0.17477,0.08231,1.5083,0.06163,0.22284,0.19708
0.05229,0.10815,0.09251,0.04353,0.029,0.0508,0.03398,0.05536,0.04403,0.03171,0.07831,0.24316,0.45001,0.1517,0.24181,0.20452,0.04231,1.39464,0.05111,0.31366,0.36564
0.05086,0.12134,0.11706,0.05727,0.04685,0.05275,0.02637,0.07598,0.05367,0.04781,0.17034,0.15417,0.185,0.14551,0.10196,0.10887,0.11096,3.35847,0.06616,0.27127,0.15718
0.035,0.07106,0.10474,0.05414,0.03578,0.04886,0.02543,0.08518,0.07182,0.03859,0.0715,0.19597,0.18823,0.15193,0.08721,0.09124,0.07705,3.33904,0.03738,0.25806,0.13764
0.03343,0.05456,0.05887,0.04407,0.02988,0.03739,0.02083,0.03448,0.02136,0.02829,0.06311,0.20413,0.15999,0.07506,0.09274,0.11981,0.03954,1.8856,0.03154,0.13964,0.13399
0.04147,0.08267,0.09339,0.05732,0.036,0.04634,0.02395,0.03107,0.03306,0.03749,0.09547,0.18842,0.1815,0.13463,0.15896,0.1626,0.07265,0.77648,0.03586,0.15245,0.16217
0.03876,0.10876,0.11877,0.05629,0.04663,0.03638,0.03692,0.04161,0.04327,0.04709,0.02073,0.11264,0.13006,0.11537,0.10714,0.13681,0.02431,0.14178,0.05023,0.13026,0.11261
0.03284,0.07299,0.08069,0.05683,0.03328,0.05483,0.02908,0.04426,0.02907,0.03724,0.02125,0.20201,0.23965,0.07033,0.20714,0.21453,0.02397,0.15546,0.03305,0.09135,0.31856
0.05031,0.04501,0.05275,0.07048,0.04887,0.05492,0.039,0.05312,0.047,0.05419,1.07781,0.17731,0.19935,0.06875,0.19839,0.21652,1.85717,0.22168,0.03042,0.09866,0.24264
0.03715,0.06348,0.07601,0.05515,0.04014,0.07462,0.02104,0.10652,0.04998,0.04242,0.02544,0.08674,0.0935,0.09144,0.08869,0.08818,0.03009,0.22231,0.0354,0.11874,0.10286
0.03889,0.08022,0.09903,0.05953,0.03245,0.04997,0.02676,0.03683,0.03645,0.03501,0.02348,0.09563,0.10682,0.08721,0.10089,0.09714,0.0507,0.19556,0.04188,0.14319,0.11621
0.02859,0.06205,0.08385,0.0636,0.06221,0.0358,0.03538,0.03783,0.04843,0.05698,0.03482,0.09023,0.11648,0.10209,0.0902,0.09279,0.05605,0.19953,0.02896,0.11467,0.11148
0.03529,0.07301,0.07407,0.03887,0.02796,0.04243,0.01778,0.04969,0.02924,0.02888,0.10382,0.47025,0.41858,0.08856,0.17505,0.19891,0.08743,0.15725,0.04484,0.13322,0.26396
0.03528,0.04892,0.05517,0.04164,0.02914,0.05036,0.02044,0.054,0.02605,0.02809,0.02917,0.18345,0.18374,0.08094,0.08423,0.08269,0.03489,0.20189,0.03632,0.12562,0.11182
0.04043,0.06044,0.07508,0.05106,0.03625,0.0453,0.01805,0.04037,0.02978,0.03679,0.0259,0.33572,0.20242,0.0886,0.10052,0.10291,0.03147,0.31711,0.03303,0.10223,0.12111
0.04045,0.04275,0.06008,0.04981,0.03998,0.03743,0.01849,0.0284,0.0189,0.04033,0.02488,0.34593,0.21261,0.07159,0.1256,0.14481,0.03671,0.50254,0.03097,0.07671,0.14106
0.03975,0.05911,0.07465,0.0457,0.031,0.02959,0.01404,0.02214,0.01629,0.03175,0.03107,0.28448,0.14756,0.08051,0.10358,0.12312,0.03613,0.46636,0.02945,0.07988,0.07911
0.04195,0.052,0.05897,0.09538,0.1001,0.0399,0.04767,0.05051,0.05208,0.09911,0.02856,0.12557,0.06784,0.0754,0.06802,0.06977,0.03668,0.26683,0.03445,0.09085,0.04525
0.04036,0.06866,0.07999,0.06398,0.04315,0.03955,0.03594,0.0421,0.04281,0.0419,0.02199,0.13683,0.11654,0.07278,0.09739,0.10655,0.03223,0.21458,0.03747,0.06775,0.08668
0.0449,0.07114,0.07415,0.05692,0.03307,0.0415,0.02543,0.02881,0.02646,0.03516,0.03906,0.13618,0.10783,0.07656,0.13014,0.13488,0.02636,0.21732,0.05144,0.07864,0.07128
0.0555,0.06205,0.05825,0.1051,0.0682,0.0564,0.0379,0.057,0.0427,0.0719,0.0236,0.1202,0.0748,0.083,0.0898,0.11485,0.02995,0.22545,0.0428,0.1567,0.0685
