"C3","C4","CZ","EMG","F3","F4","F7","F8","FP1","FP2","FZ","LOG","O1","O2","P3","P4","PZ","ROG","T3","T4","T5","T6"
0.00963,0.00806,0.00859,0.03517,0.48208,0.00757,0.01013,0.01506,0.00877,0.00968,0.00765,0.00225,0.00765,0.00767,0.03575,0.00796,0.00849,0.00239,0.00888,0.00558,0.00853,0.00532
0.0085,0.00699,0.00781,0.09786,0.5161,0.00656,0.00779,0.0087,0.00875,0.00846,0.00675,0.00198,0.00652,0.00593,0.03823,0.00681,0.00691,0.0027,0.00845,0.00499,0.00713,0.00509
0.00775,0.00574,0.00636,0.01709,0.54111,0.00492,0.00611,0.00906,0.00599,0.00554,0.00521,0.00225,0.00529,0.00556,0.04093,0.00525,0.00601,0.00167,0.00713,0.00394,0.00597,0.00444
0.01459,0.00528,0.00597,0.00814,0.53166,0.00421,0.0054,0.0082,0.0062,0.0053,0.00573,0.00219,0.00558,0.00564,0.03135,0.00493,0.00564,0.00237,0.00646,0.00397,0.00552,0.00403
0.00923,0.007,0.00808,0.008,0.4402,0.00677,0.00646,0.00861,0.00749,0.00573,0.00696,0.00245,0.00775,0.00759,0.02377,0.00757,0.00814,0.00303,0.0063,0.0045,0.00681,0.00489
0.00865,0.00613,0.00652,0.0083,0.40275,0.0057,0.0072,0.0115,0.00642,0.00546,0.00611,0.00219,0.00537,0.00447,0.01475,0.00544,0.00597,0.00237,0.00808,0.00507,0.00652,0.00423
0.00613,0.00611,0.00632,0.00949,0.55434,0.00564,0.00671,0.01407,0.00589,0.00614,0.00554,0.00206,0.00542,0.00515,0.01071,0.00525,0.0063,0.00231,0.00757,0.00464,0.0064,0.00405
0.00829,0.0063,0.0064,0.06082,0.55741,0.00585,0.00392,0.00995,0.00542,0.00529,0.00597,0.00198,0.00526,0.00524,0.01213,0.00528,0.00579,0.00247,0.00515,0.00425,0.00581,0.00436
0.00818,0.00708,0.00775,0.02014,0.51226,0.00624,0.0047,0.00814,0.00648,0.00577,0.0065,0.0026,0.00483,0.00579,0.01008,0.00575,0.00702,0.00198,0.00481,0.00368,0.00573,0.00454
0.00902,0.00765,0.00794,0.02311,0.50237,0.00677,0.00561,0.00726,0.00855,0.00849,0.00749,0.0027,0.0061,0.00657,0.01119,0.00634,0.00771,0.00256,0.00534,0.00469,0.0061,0.00517
0.00939,0.00648,0.00697,0.00645,0.45041,0.00566,0.00573,0.00968,0.00623,0.0058,0.00626,0.00206,0.00599,0.00634,0.01067,0.00546,0.00689,0.00256,0.00657,0.00397,0.00613,0.00448
0.0084,0.00642,0.00646,0.00695,0.67947,0.00538,0.0078,0.0191,0.0065,0.00552,0.0063,0.00219,0.00552,0.00607,0.01045,0.00548,0.00669,0.00251,0.00796,0.00423,0.00683,0.00393
0.00984,0.00644,0.00716,0.00583,0.74642,0.00501,0.00548,0.01055,0.00683,0.00698,0.00566,0.00231,0.00534,0.00591,0.00969,0.0064,0.0081,0.00225,0.00533,0.00374,0.00654,0.00462
0.01012,0.00628,0.00687,0.00611,0.77814,0.00782,0.00786,0.00904,0.02109,0.03165,0.00898,0.0042,0.00589,0.0064,0.01168,0.00597,0.00672,0.00348,0.0056,0.00436,0.00667,0.00503
0.00744,0.0073,0.00734,0.00491,0.63814,0.01013,0.00732,0.00801,0.06862,0.11231,0.0109,0.00479,0.00638,0.00652,0.00993,0.0062,0.00773,0.00425,0.00624,0.00528,0.00732,0.00491
